period,k,kq,vol,vol_dc,p_itm_p,p_exp,p_max,c_itm_p,c_exp,c_max,scale_t2,scalep_t2,scalen_t2,lmean_t2
730,3.1578,0.99,0.0206,7,0.99,1.7416,2.162,0.01,0.0068,0.013,0.3897,0.3815,0.3982,0.1383
730,0.3137,0.01,0.0233,8,0.01,0.0009,0.0034,0.99,0.8642,1.1355,0.4092,0.3863,0.4349,0.143
730,0.4692,0.03,0.0233,8,0.03,0.0035,0.0124,0.97,0.7249,0.9936,0.4092,0.3863,0.4349,0.143
730,0.5639,0.05,0.0233,8,0.05,0.0069,0.0232,0.95,0.642,0.9074,0.4092,0.3863,0.4349,0.143
730,0.6255,0.07,0.0233,8,0.07,0.0102,0.0339,0.93,0.5891,0.8512,0.4092,0.3863,0.4349,0.143
730,0.6716,0.09,0.0233,8,0.09,0.0135,0.0443,0.91,0.5504,0.8091,0.4092,0.3863,0.4349,0.143
730,0.7118,0.11,0.0233,8,0.11,0.0172,0.0553,0.89,0.5173,0.7725,0.4092,0.3863,0.4349,0.143
730,0.744,0.13,0.0233,8,0.13,0.0207,0.0656,0.8699,0.4915,0.7431,0.4092,0.3863,0.4349,0.143
730,0.7774,0.15,0.0233,8,0.15,0.0249,0.0779,0.85,0.4652,0.7126,0.4092,0.3863,0.4349,0.143
730,0.8059,0.17,0.0233,8,0.17,0.029,0.0898,0.83,0.4433,0.6866,0.4092,0.3863,0.4349,0.143
730,0.8346,0.19,0.0233,8,0.19,0.0337,0.1031,0.81,0.4219,0.6605,0.4092,0.3863,0.4349,0.143
730,0.8614,0.21,0.0233,8,0.21,0.0386,0.1171,0.79,0.4022,0.636,0.4092,0.3863,0.4349,0.143
730,0.8859,0.23,0.0233,8,0.23,0.0434,0.1311,0.7699,0.3847,0.6137,0.4092,0.3863,0.4349,0.143
730,0.91,0.25,0.0233,8,0.25,0.0487,0.1462,0.75,0.368,0.5917,0.4092,0.3863,0.4349,0.143
730,0.9338,0.27,0.0233,8,0.27,0.0543,0.1625,0.73,0.3519,0.5701,0.4092,0.3863,0.4349,0.143
730,0.9579,0.29,0.0233,8,0.29,0.0604,0.1804,0.71,0.336,0.548,0.4092,0.3863,0.4349,0.143
730,0.9815,0.31,0.0233,8,0.31,0.0668,0.1993,0.6899,0.321,0.5265,0.4092,0.3863,0.4349,0.143
730,1.0017,0.33,0.0233,8,0.33,0.0727,0.2167,0.67,0.3084,0.5082,0.4092,0.3863,0.4349,0.143
730,1.0234,0.35,0.0233,8,0.35,0.0794,0.2365,0.65,0.2953,0.4889,0.4092,0.3863,0.4349,0.143
730,1.0438,0.37,0.0233,8,0.37,0.0861,0.2551,0.63,0.2834,0.4711,0.4092,0.3863,0.4349,0.143
730,1.0646,0.39,0.0233,8,0.39,0.0933,0.2741,0.61,0.2716,0.4534,0.4092,0.3863,0.4349,0.143
730,1.087,0.41,0.0233,8,0.41,0.1015,0.2945,0.59,0.2594,0.4348,0.4092,0.3863,0.4349,0.143
730,1.1072,0.43,0.0233,8,0.43,0.1092,0.3129,0.57,0.2487,0.4185,0.4092,0.3863,0.4349,0.143
730,1.1297,0.45,0.0233,8,0.45,0.1182,0.3335,0.55,0.2372,0.4008,0.4092,0.3863,0.4349,0.143
730,1.1529,0.47,0.0233,8,0.47,0.128,0.3547,0.53,0.2257,0.3831,0.4092,0.3863,0.4349,0.143
730,1.1741,0.49,0.0233,8,0.49,0.1373,0.374,0.51,0.2157,0.3675,0.4092,0.3863,0.4349,0.143
730,1.1941,0.51,0.0233,8,0.51,0.1464,0.3922,0.49,0.2066,0.3533,0.4092,0.3863,0.4349,0.143
730,1.2174,0.53,0.0233,8,0.53,0.1575,0.4135,0.47,0.1964,0.3372,0.4092,0.3863,0.4349,0.143
730,1.2373,0.55,0.0233,8,0.55,0.1673,0.4316,0.45,0.1881,0.324,0.4092,0.3863,0.4349,0.143
730,1.2612,0.57,0.0233,8,0.57,0.1795,0.4535,0.43,0.1785,0.3087,0.4092,0.3863,0.4349,0.143
730,1.2857,0.59,0.0233,8,0.59,0.1925,0.4758,0.41,0.1691,0.2938,0.4092,0.3863,0.4349,0.143
730,1.3083,0.61,0.0233,8,0.61,0.2049,0.4964,0.39,0.1609,0.2806,0.4092,0.3863,0.4349,0.143
730,1.3333,0.63,0.0233,8,0.63,0.219,0.5192,0.37,0.1522,0.2666,0.4092,0.3863,0.4349,0.143
730,1.3621,0.65,0.0233,8,0.65,0.2359,0.5455,0.35,0.1429,0.2514,0.4092,0.3863,0.4349,0.143
730,1.3902,0.67,0.0233,8,0.67,0.2529,0.5712,0.33,0.1342,0.2373,0.4092,0.3863,0.4349,0.143
730,1.4183,0.69,0.0233,8,0.6899,0.2704,0.5968,0.31,0.126,0.2241,0.4092,0.3863,0.4349,0.143
730,1.45,0.71,0.0233,8,0.71,0.2907,0.6257,0.29,0.1174,0.21,0.4092,0.3863,0.4349,0.143
730,1.4826,0.73,0.0233,8,0.73,0.3121,0.6554,0.27,0.1092,0.1965,0.4092,0.3863,0.4349,0.143
730,1.5159,0.75,0.0233,8,0.75,0.3347,0.6858,0.25,0.1014,0.1836,0.4092,0.3863,0.4349,0.143
730,1.5507,0.77,0.0233,8,0.77,0.3589,0.7176,0.23,0.0938,0.1713,0.4092,0.3863,0.4349,0.143
730,1.5896,0.79,0.0233,8,0.79,0.3867,0.753,0.2099,0.0861,0.1585,0.4092,0.3863,0.4349,0.143
730,1.6279,0.81,0.0233,8,0.8099,0.4148,0.788,0.19,0.0792,0.1469,0.4092,0.3863,0.4349,0.143
730,1.6722,0.83,0.0233,8,0.83,0.448,0.8284,0.17,0.072,0.1347,0.4092,0.3863,0.4349,0.143
730,1.725,0.85,0.0233,8,0.85,0.4886,0.8765,0.15,0.0645,0.1216,0.4092,0.3863,0.4349,0.143
730,1.7838,0.87,0.0233,8,0.87,0.5348,0.9301,0.13,0.0571,0.1088,0.4092,0.3863,0.4349,0.143
730,1.8533,0.89,0.0233,8,0.89,0.5908,0.9936,0.11,0.0497,0.0958,0.4092,0.3863,0.4349,0.143
730,1.9374,0.91,0.0233,8,0.91,0.6601,1.0703,0.09,0.0422,0.0825,0.4092,0.3863,0.4349,0.143
730,2.0552,0.93,0.0233,8,0.93,0.7591,1.1777,0.07,0.0338,0.0677,0.4092,0.3863,0.4349,0.143
730,2.2082,0.95,0.0233,8,0.95,0.8906,1.3173,0.05,0.0257,0.053,0.4092,0.3863,0.4349,0.143
730,2.4615,0.97,0.0233,8,0.97,1.1129,1.5484,0.03,0.0169,0.0362,0.4092,0.3863,0.4349,0.143
730,3.1037,0.99,0.0233,8,0.99,1.6886,2.1342,0.01,0.0068,0.0158,0.4092,0.3863,0.4349,0.143
730,0.273,0.01,0.0275,9,0.01,0.0007,0.0033,0.99,0.9645,1.2851,0.4611,0.4385,0.4863,0.1625
730,0.4285,0.03,0.0275,9,0.03,0.0034,0.0128,0.97,0.8248,1.1428,0.4611,0.4385,0.4863,0.1625
730,0.5105,0.05,0.0275,9,0.05,0.0063,0.0222,0.95,0.7528,1.0679,0.4611,0.4385,0.4863,0.1625
730,0.5779,0.07,0.0275,9,0.07,0.01,0.033,0.93,0.6947,1.0063,0.4611,0.4385,0.4863,0.1625
730,0.6273,0.09,0.0275,9,0.09,0.0135,0.0431,0.91,0.653,0.961,0.4611,0.4385,0.4863,0.1625
730,0.6767,0.11,0.0275,9,0.11,0.018,0.0556,0.89,0.6123,0.9159,0.4611,0.4385,0.4863,0.1625
730,0.7192,0.13,0.0275,9,0.13,0.0226,0.0687,0.8699,0.578,0.8771,0.4611,0.4385,0.4863,0.1625
730,0.7549,0.15,0.0275,9,0.15,0.0271,0.0814,0.85,0.5499,0.8444,0.4611,0.4385,0.4863,0.1625
730,0.7872,0.17,0.0275,9,0.17,0.0317,0.0946,0.83,0.525,0.8149,0.4611,0.4385,0.4863,0.1625
730,0.8176,0.19,0.0275,9,0.19,0.0367,0.1086,0.8099,0.5021,0.7871,0.4611,0.4385,0.4863,0.1625
730,0.8479,0.21,0.0275,9,0.21,0.0422,0.1242,0.79,0.4799,0.7594,0.4611,0.4385,0.4863,0.1625
730,0.8767,0.23,0.0275,9,0.23,0.0479,0.1405,0.77,0.4592,0.733,0.4611,0.4385,0.4863,0.1625
730,0.9031,0.25,0.0275,9,0.25,0.0537,0.1569,0.7499,0.4408,0.7089,0.4611,0.4385,0.4863,0.1625
730,0.9289,0.27,0.0275,9,0.27,0.0597,0.1744,0.73,0.4233,0.6854,0.4611,0.4385,0.4863,0.1625
730,0.9546,0.29,0.0275,9,0.29,0.0662,0.1935,0.71,0.4063,0.6618,0.4611,0.4385,0.4863,0.1625
730,0.9797,0.31,0.0275,9,0.31,0.0731,0.2136,0.6899,0.3902,0.6388,0.4611,0.4385,0.4863,0.1625
730,1.0045,0.33,0.0275,9,0.3299,0.0803,0.235,0.67,0.3747,0.6162,0.4611,0.4385,0.4863,0.1625
730,1.0278,0.35,0.0275,9,0.35,0.0875,0.2562,0.65,0.3606,0.5956,0.4611,0.4385,0.4863,0.1625
730,1.0521,0.37,0.0275,9,0.37,0.0954,0.2785,0.63,0.3463,0.5746,0.4611,0.4385,0.4863,0.1625
730,1.0732,0.39,0.0275,9,0.39,0.1027,0.2978,0.61,0.3343,0.5568,0.4611,0.4385,0.4863,0.1625
730,1.0988,0.41,0.0275,9,0.41,0.112,0.3212,0.5899,0.3202,0.5357,0.4611,0.4385,0.4863,0.1625
730,1.1219,0.43,0.0275,9,0.43,0.1209,0.3424,0.57,0.3079,0.517,0.4611,0.4385,0.4863,0.1625
730,1.1456,0.45,0.0275,9,0.45,0.1304,0.3641,0.55,0.2957,0.4986,0.4611,0.4385,0.4863,0.1625
730,1.1709,0.47,0.0275,9,0.47,0.141,0.3872,0.53,0.2832,0.4795,0.4611,0.4385,0.4863,0.1625
730,1.1943,0.49,0.0275,9,0.49,0.1513,0.4086,0.5099,0.272,0.4623,0.4611,0.4385,0.4863,0.1625
730,1.2169,0.51,0.0275,9,0.51,0.1615,0.4292,0.49,0.2617,0.4463,0.4611,0.4385,0.4863,0.1625
730,1.2433,0.53,0.0275,9,0.5299,0.1741,0.4534,0.47,0.25,0.4282,0.4611,0.4385,0.4863,0.1625
730,1.2709,0.55,0.0275,9,0.55,0.1877,0.4787,0.45,0.2384,0.4101,0.4611,0.4385,0.4863,0.1625
730,1.2924,0.57,0.0275,9,0.57,0.1987,0.4984,0.43,0.2297,0.3966,0.4611,0.4385,0.4863,0.1625
730,1.3177,0.59,0.0275,9,0.5899,0.2121,0.5215,0.41,0.22,0.3813,0.4611,0.4385,0.4863,0.1625
730,1.3438,0.61,0.0275,9,0.61,0.2265,0.5454,0.39,0.2104,0.366,0.4611,0.4385,0.4863,0.1625
730,1.3713,0.63,0.0275,9,0.6299,0.242,0.5705,0.3699,0.2009,0.3508,0.4611,0.4385,0.4863,0.1625
730,1.3984,0.65,0.0275,9,0.65,0.2579,0.5953,0.35,0.192,0.3364,0.4611,0.4385,0.4863,0.1625
730,1.4296,0.67,0.0275,9,0.67,0.2768,0.6239,0.3299,0.1823,0.3206,0.4611,0.4385,0.4863,0.1625
730,1.4632,0.69,0.0275,9,0.6899,0.2977,0.6546,0.31,0.1725,0.3046,0.4611,0.4385,0.4863,0.1625
730,1.4988,0.71,0.0275,9,0.71,0.3206,0.6872,0.29,0.1627,0.2886,0.4611,0.4385,0.4863,0.1625
730,1.5364,0.73,0.0275,9,0.73,0.3454,0.7216,0.27,0.1532,0.2728,0.4611,0.4385,0.4863,0.1625
730,1.5753,0.75,0.0275,9,0.7499,0.3718,0.7572,0.25,0.144,0.2576,0.4611,0.4385,0.4863,0.1625
730,1.6191,0.77,0.0275,9,0.77,0.4023,0.7972,0.23,0.1344,0.2419,0.4611,0.4385,0.4863,0.1625
730,1.6702,0.79,0.0275,9,0.79,0.4389,0.844,0.21,0.1243,0.225,0.4611,0.4385,0.4863,0.1625
730,1.7216,0.81,0.0275,9,0.81,0.4766,0.891,0.19,0.115,0.2096,0.4611,0.4385,0.4863,0.1625
730,1.7808,0.83,0.0275,9,0.83,0.5212,0.9452,0.17,0.1054,0.1936,0.4611,0.4385,0.4863,0.1625
730,1.8462,0.85,0.0275,9,0.8498,0.5716,1.005,0.15,0.0959,0.1778,0.4611,0.4385,0.4863,0.1625
730,1.9218,0.87,0.0275,9,0.8699,0.6312,1.0742,0.13,0.0864,0.1616,0.4611,0.4385,0.4863,0.1625
730,2.025,0.89,0.0275,9,0.89,0.7145,1.1686,0.11,0.0752,0.1428,0.4611,0.4385,0.4863,0.1625
730,2.1429,0.91,0.0275,9,0.91,0.8118,1.2765,0.09,0.0647,0.1249,0.4611,0.4385,0.4863,0.1625
730,2.3077,0.93,0.0275,9,0.9299,0.9509,1.4273,0.07,0.053,0.105,0.4611,0.4385,0.4863,0.1625
730,2.4888,0.95,0.0275,9,0.95,1.107,1.593,0.05,0.0434,0.0883,0.4611,0.4385,0.4863,0.1625
730,2.8417,0.97,0.0275,9,0.97,1.4175,1.9159,0.03,0.031,0.066,0.4611,0.4385,0.4863,0.1625
730,3.7646,0.99,0.0275,9,0.9899,2.2481,2.7602,0.01,0.0172,0.041,0.4611,0.4385,0.4863,0.1625
730,0.2282,0.01,0.0379,10,0.01,0.0007,0.0028,0.99,1.246,1.7114,0.6065,0.5916,0.6221,0.2526
730,0.3572,0.03,0.0379,10,0.03,0.0029,0.0106,0.97,1.1293,1.5926,0.6065,0.5916,0.6221,0.2526
730,0.4509,0.05,0.0379,10,0.05,0.0062,0.0215,0.95,1.0461,1.5063,0.6065,0.5916,0.6221,0.2526
730,0.5168,0.07,0.0379,10,0.07,0.0098,0.0329,0.93,0.9889,1.4456,0.6065,0.5916,0.6221,0.2526
730,0.5682,0.09,0.0379,10,0.09,0.0135,0.0447,0.91,0.9452,1.3983,0.6065,0.5916,0.6221,0.2526
730,0.6157,0.11,0.0379,10,0.11,0.0178,0.058,0.89,0.9056,1.3545,0.6065,0.5916,0.6221,0.2526
730,0.6626,0.13,0.0379,10,0.13,0.0228,0.0732,0.87,0.8675,1.3114,0.6065,0.5916,0.6221,0.2526
730,0.7031,0.15,0.0379,10,0.15,0.028,0.0884,0.85,0.8353,1.2741,0.6065,0.5916,0.6221,0.2526
730,0.7419,0.17,0.0379,10,0.1699,0.0336,0.1048,0.83,0.8051,1.2383,0.6065,0.5916,0.6221,0.2526
730,0.7807,0.19,0.0379,10,0.19,0.04,0.1232,0.81,0.7757,1.2026,0.6065,0.5916,0.6221,0.2526
730,0.8184,0.21,0.0379,10,0.21,0.0468,0.1431,0.79,0.7477,1.1678,0.6065,0.5916,0.6221,0.2526
730,0.8559,0.23,0.0379,10,0.23,0.0543,0.165,0.77,0.7206,1.1333,0.6065,0.5916,0.6221,0.2526
730,0.8904,0.25,0.0379,10,0.25,0.0619,0.1873,0.7499,0.6964,1.1016,0.6065,0.5916,0.6221,0.2526
730,0.9231,0.27,0.0379,10,0.27,0.0696,0.2104,0.73,0.6739,1.0714,0.6065,0.5916,0.6221,0.2526
730,0.96,0.29,0.0379,10,0.2899,0.0791,0.2388,0.71,0.6493,1.0375,0.6065,0.5916,0.6221,0.2526
730,1.0,0.31,0.0379,10,0.3093,0.0901,0.2722,0.6849,0.6234,1.0006,0.6065,0.5916,0.6221,0.2526
730,1.0315,0.33,0.0379,10,0.33,0.0993,0.3013,0.67,0.6036,0.9723,0.6065,0.5916,0.6221,0.2526
730,1.0625,0.35,0.0379,10,0.35,0.109,0.3299,0.65,0.5846,0.9451,0.6065,0.5916,0.6221,0.2526
730,1.0944,0.37,0.0379,10,0.37,0.1195,0.3594,0.63,0.5657,0.9177,0.6065,0.5916,0.6221,0.2526
730,1.1257,0.39,0.0379,10,0.39,0.1304,0.3882,0.61,0.5477,0.8915,0.6065,0.5916,0.6221,0.2526
730,1.1593,0.41,0.0379,10,0.41,0.1427,0.4192,0.59,0.529,0.8642,0.6065,0.5916,0.6221,0.2526
730,1.1915,0.43,0.0379,10,0.43,0.1551,0.4489,0.57,0.5117,0.8387,0.6065,0.5916,0.6221,0.2526
730,1.2239,0.45,0.0379,10,0.45,0.1682,0.4788,0.55,0.495,0.8138,0.6065,0.5916,0.6221,0.2526
730,1.2546,0.47,0.0379,10,0.47,0.1811,0.5071,0.5299,0.4796,0.7907,0.6065,0.5916,0.6221,0.2526
730,1.2925,0.49,0.0379,10,0.49,0.1978,0.5421,0.51,0.4613,0.7631,0.6065,0.5916,0.6221,0.2526
730,1.3296,0.51,0.0379,10,0.51,0.2149,0.5763,0.49,0.4442,0.7371,0.6065,0.5916,0.6221,0.2526
730,1.3675,0.53,0.0379,10,0.53,0.233,0.6112,0.47,0.4273,0.7115,0.6065,0.5916,0.6221,0.2526
730,1.4037,0.55,0.0379,10,0.55,0.251,0.6447,0.45,0.4119,0.6879,0.6065,0.5916,0.6221,0.2526
730,1.4396,0.57,0.0379,10,0.57,0.2695,0.6778,0.43,0.3973,0.6653,0.6065,0.5916,0.6221,0.2526
730,1.4842,0.59,0.0379,10,0.59,0.2933,0.7189,0.41,0.3799,0.6385,0.6065,0.5916,0.6221,0.2526
730,1.5263,0.61,0.0379,10,0.61,0.3165,0.7578,0.3899,0.3643,0.6143,0.6065,0.5916,0.6221,0.2526
730,1.5676,0.63,0.0379,10,0.63,0.3401,0.7959,0.37,0.3498,0.5917,0.6065,0.5916,0.6221,0.2526
730,1.6156,0.65,0.0379,10,0.65,0.3683,0.8401,0.35,0.3338,0.5665,0.6065,0.5916,0.6221,0.2526
730,1.6659,0.67,0.0379,10,0.67,0.3989,0.8865,0.33,0.318,0.5415,0.6065,0.5916,0.6221,0.2526
730,1.7197,0.69,0.0379,10,0.6899,0.4327,0.9362,0.31,0.302,0.5163,0.6065,0.5916,0.6221,0.2526
730,1.7692,0.71,0.0379,10,0.7099,0.4646,0.9819,0.2899,0.2883,0.4943,0.6065,0.5916,0.6221,0.2526
730,1.8305,0.73,0.0379,10,0.73,0.5053,1.0384,0.27,0.2724,0.4688,0.6065,0.5916,0.6221,0.2526
730,1.8903,0.75,0.0379,10,0.7499,0.5461,1.0936,0.25,0.2581,0.4455,0.6065,0.5916,0.6221,0.2526
730,1.9636,0.77,0.0379,10,0.77,0.5975,1.1612,0.2299,0.2419,0.4191,0.6065,0.5916,0.6221,0.2526
730,2.0416,0.79,0.0379,10,0.79,0.6536,1.2332,0.21,0.226,0.3931,0.6065,0.5916,0.6221,0.2526
730,2.1243,0.81,0.0379,10,0.81,0.7147,1.3095,0.19,0.2107,0.368,0.6065,0.5916,0.6221,0.2526
730,2.2202,0.83,0.0379,10,0.83,0.7872,1.3979,0.17,0.1949,0.3415,0.6065,0.5916,0.6221,0.2526
730,2.3387,0.85,0.0379,10,0.85,0.8792,1.5073,0.1499,0.1775,0.3124,0.6065,0.5916,0.6221,0.2526
730,2.46,0.87,0.0379,10,0.8699,0.9754,1.6191,0.13,0.1619,0.2863,0.6065,0.5916,0.6221,0.2526
730,2.6123,0.89,0.0379,10,0.89,1.0992,1.7597,0.11,0.1451,0.2581,0.6065,0.5916,0.6221,0.2526
730,2.8449,0.91,0.0379,10,0.91,1.2926,1.9742,0.09,0.124,0.2227,0.6065,0.5916,0.6221,0.2526
730,3.1434,0.93,0.0379,10,0.9299,1.5464,2.2496,0.07,0.1024,0.187,0.6065,0.5916,0.6221,0.2526
730,3.5823,0.95,0.0379,10,0.95,1.9275,2.6545,0.05,0.0786,0.148,0.6065,0.5916,0.6221,0.2526
730,4.3314,0.97,0.0379,10,0.97,2.5916,3.3456,0.03,0.0516,0.1049,0.6065,0.5916,0.6221,0.2526
730,6.1644,0.99,0.0379,10,0.99,4.2538,5.0367,0.01,0.0226,0.0536,0.6065,0.5916,0.6221,0.2526
1095,0.4403,0.01,0.0107,1,0.01,0.0013,0.0042,0.99,0.711,0.8921,0.3153,0.3098,0.3211,0.1547
1095,0.6221,0.03,0.0107,1,0.03,0.0042,0.0148,0.97,0.5524,0.7307,0.3153,0.3098,0.3211,0.1547
1095,0.7025,0.05,0.0107,1,0.0499,0.0069,0.0253,0.9499,0.4838,0.6594,0.3153,0.3098,0.3211,0.1547
1095,0.7461,0.07,0.0107,1,0.07,0.0092,0.034,0.93,0.4474,0.6207,0.3153,0.3098,0.3211,0.1547
1095,0.7829,0.09,0.0107,1,0.09,0.0118,0.0431,0.9099,0.4172,0.5879,0.3153,0.3098,0.3211,0.1547
1095,0.812,0.11,0.0107,1,0.11,0.0143,0.0517,0.89,0.3939,0.5621,0.3153,0.3098,0.3211,0.1547
1095,0.841,0.13,0.0107,1,0.13,0.0173,0.0617,0.8699,0.3713,0.5364,0.3153,0.3098,0.3211,0.1547
1095,0.8673,0.15,0.0107,1,0.15,0.0205,0.0721,0.85,0.3511,0.5131,0.3153,0.3098,0.3211,0.1547
1095,0.8902,0.17,0.0107,1,0.17,0.0237,0.0824,0.8299,0.334,0.4928,0.3153,0.3098,0.3211,0.1547
1095,0.9103,0.19,0.0107,1,0.19,0.0269,0.0925,0.81,0.3193,0.4749,0.3153,0.3098,0.3211,0.1547
1095,0.9299,0.21,0.0107,1,0.21,0.0303,0.1034,0.79,0.3053,0.4575,0.3153,0.3098,0.3211,0.1547
1095,0.9508,0.23,0.0107,1,0.23,0.0343,0.1164,0.7699,0.2907,0.4389,0.3153,0.3098,0.3211,0.1547
1095,0.9679,0.25,0.0107,1,0.25,0.0379,0.1282,0.75,0.2791,0.4237,0.3153,0.3098,0.3211,0.1547
1095,0.9848,0.27,0.0107,1,0.27,0.0418,0.141,0.7299,0.268,0.4087,0.3153,0.3098,0.3211,0.1547
1095,1.0027,0.29,0.0107,1,0.29,0.0462,0.1558,0.71,0.2565,0.3929,0.3153,0.3098,0.3211,0.1547
1095,1.0205,0.31,0.0107,1,0.31,0.0509,0.1716,0.69,0.2454,0.3774,0.3153,0.3098,0.3211,0.1547
1095,1.0353,0.33,0.0107,1,0.33,0.055,0.1848,0.6699,0.2364,0.3648,0.3153,0.3098,0.3211,0.1547
1095,1.0508,0.35,0.0107,1,0.35,0.0597,0.1985,0.65,0.2273,0.3518,0.3153,0.3098,0.3211,0.1547
1095,1.0673,0.37,0.0107,1,0.37,0.0649,0.2132,0.63,0.2179,0.3383,0.3153,0.3098,0.3211,0.1547
1095,1.0829,0.39,0.0107,1,0.39,0.0702,0.2271,0.61,0.2093,0.3259,0.3153,0.3098,0.3211,0.1547
1095,1.0972,0.41,0.0107,1,0.41,0.0752,0.2397,0.59,0.2016,0.3147,0.3153,0.3098,0.3211,0.1547
1095,1.1136,0.43,0.0107,1,0.4299,0.0813,0.2543,0.5699,0.1931,0.3022,0.3153,0.3098,0.3211,0.1547
1095,1.1313,0.45,0.0107,1,0.45,0.0882,0.2699,0.55,0.1844,0.2892,0.3153,0.3098,0.3211,0.1547
1095,1.1465,0.47,0.0107,1,0.47,0.0944,0.2835,0.5299,0.177,0.2782,0.3153,0.3098,0.3211,0.1547
1095,1.1661,0.49,0.0107,1,0.49,0.1027,0.3009,0.51,0.168,0.2646,0.3153,0.3098,0.3211,0.1547
1095,1.1815,0.51,0.0107,1,0.51,0.1095,0.3146,0.49,0.1611,0.2543,0.3153,0.3098,0.3211,0.1547
1095,1.1989,0.53,0.0107,1,0.53,0.1175,0.33,0.47,0.1537,0.2431,0.3153,0.3098,0.3211,0.1547
1095,1.214,0.55,0.0107,1,0.55,0.1247,0.3434,0.45,0.1475,0.2337,0.3153,0.3098,0.3211,0.1547
1095,1.2315,0.57,0.0107,1,0.5699,0.1334,0.359,0.4299,0.1406,0.2231,0.3153,0.3098,0.3211,0.1547
1095,1.25,0.59,0.0107,1,0.5897,0.1429,0.3754,0.4097,0.1337,0.2125,0.3153,0.3098,0.3211,0.1547
1095,1.2663,0.61,0.0107,1,0.61,0.1516,0.3898,0.3899,0.1279,0.2035,0.3153,0.3098,0.3211,0.1547
1095,1.2831,0.63,0.0107,1,0.6299,0.1608,0.4048,0.3699,0.1222,0.1946,0.3153,0.3098,0.3211,0.1547
1095,1.3005,0.65,0.0107,1,0.65,0.1707,0.4202,0.35,0.1167,0.1859,0.3153,0.3098,0.3211,0.1547
1095,1.3208,0.67,0.0107,1,0.6699,0.1826,0.4382,0.3299,0.1106,0.1761,0.3153,0.3098,0.3211,0.1547
1095,1.343,0.69,0.0107,1,0.69,0.1961,0.4579,0.31,0.1043,0.1661,0.3153,0.3098,0.3211,0.1547
1095,1.3631,0.71,0.0107,1,0.71,0.2086,0.4758,0.29,0.0989,0.1575,0.3153,0.3098,0.3211,0.1547
1095,1.3861,0.73,0.0107,1,0.73,0.2233,0.4962,0.27,0.0933,0.1484,0.3153,0.3098,0.3211,0.1547
1095,1.4117,0.75,0.0107,1,0.75,0.2402,0.5189,0.25,0.0874,0.1388,0.3153,0.3098,0.3211,0.1547
1095,1.4372,0.77,0.0107,1,0.7699,0.2575,0.5416,0.23,0.082,0.1299,0.3153,0.3098,0.3211,0.1547
1095,1.4684,0.79,0.0107,1,0.79,0.2791,0.5693,0.21,0.076,0.1199,0.3153,0.3098,0.3211,0.1547
1095,1.4999,0.81,0.0107,1,0.81,0.3016,0.5973,0.19,0.0705,0.1106,0.3153,0.3098,0.3211,0.1547
1095,1.5375,0.83,0.0107,1,0.8299,0.3291,0.6306,0.17,0.0646,0.1008,0.3153,0.3098,0.3211,0.1547
1095,1.5805,0.85,0.0107,1,0.85,0.3613,0.6688,0.15,0.0586,0.0909,0.3153,0.3098,0.3211,0.1547
1095,1.6285,0.87,0.0107,1,0.8699,0.3981,0.7114,0.13,0.0529,0.0815,0.3153,0.3098,0.3211,0.1547
1095,1.6892,0.89,0.0107,1,0.89,0.4458,0.7653,0.11,0.0466,0.0716,0.3153,0.3098,0.3211,0.1547
1095,1.7591,0.91,0.0107,1,0.91,0.5018,0.8274,0.09,0.0406,0.0621,0.3153,0.3098,0.3211,0.1547
1095,1.8549,0.93,0.0107,1,0.9299,0.5804,0.9124,0.07,0.0341,0.0517,0.3153,0.3098,0.3211,0.1547
1095,1.9845,0.95,0.0107,1,0.95,0.6888,1.0275,0.05,0.0274,0.041,0.3153,0.3098,0.3211,0.1547
1095,2.1973,0.97,0.0107,1,0.9699,0.8705,1.2164,0.03,0.0202,0.0293,0.3153,0.3098,0.3211,0.1547
1095,2.9831,0.99,0.0107,1,0.99,1.5566,1.9141,0.01,0.0087,0.0121,0.3153,0.3098,0.3211,0.1547
1095,0.4071,0.01,0.0129,2,0.0099,0.0008,0.0037,0.99,0.789,1.0079,0.356,0.3401,0.3734,0.2004
1095,0.565,0.03,0.0129,2,0.0299,0.0035,0.0138,0.9699,0.653,0.8693,0.356,0.3401,0.3734,0.2004
1095,0.656,0.05,0.0129,2,0.05,0.0066,0.0261,0.95,0.5762,0.7893,0.356,0.3401,0.3734,0.2004
1095,0.7159,0.07,0.0129,2,0.07,0.0097,0.0382,0.9299,0.5267,0.7368,0.356,0.3401,0.3734,0.2004
1095,0.7613,0.09,0.0129,2,0.09,0.0128,0.0499,0.9099,0.49,0.6969,0.356,0.3401,0.3734,0.2004
1095,0.8017,0.11,0.0129,2,0.11,0.0163,0.0626,0.89,0.4581,0.6615,0.356,0.3401,0.3734,0.2004
1095,0.8338,0.13,0.0129,2,0.13,0.0197,0.0745,0.8699,0.4332,0.6333,0.356,0.3401,0.3734,0.2004
1095,0.8648,0.15,0.0129,2,0.15,0.0235,0.0876,0.85,0.4098,0.606,0.356,0.3401,0.3734,0.2004
1095,0.8926,0.17,0.0129,2,0.1699,0.0274,0.1011,0.8299,0.3893,0.5817,0.356,0.3401,0.3734,0.2004
1095,0.9208,0.19,0.0129,2,0.19,0.0319,0.1166,0.81,0.369,0.5569,0.356,0.3401,0.3734,0.2004
